,P1,P2,P3,P4,P5,P6,P7,P8,P9,Gesto
614,"(54, 263)","(390, 232)","(314, 409)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
615,"(49, 266)","(389, 232)","(309, 410)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
616,"(49, 270)","(390, 232)","(310, 410)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
617,"(50, 271)","(389, 232)","(309, 410)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
618,"(50, 273)","(392, 231)","(309, 410)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
619,"(48, 275)","(392, 231)","(309, 410)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
620,"(50, 275)","(392, 231)","(310, 410)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
621,"(49, 275)","(388, 232)","(311, 410)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
622,"(47, 276)","(389, 232)","(312, 410)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
623,"(45, 279)","(390, 232)","(311, 411)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
624,"(47, 279)","(387, 233)","(311, 412)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
625,"(46, 282)","(387, 234)","(311, 413)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
626,"(46, 282)","(387, 235)","(307, 415)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
627,"(46, 284)","(387, 236)","(309, 416)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
628,"(45, 286)","(388, 239)","(309, 419)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
629,"(43, 287)","(385, 241)","(305, 421)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
630,"(44, 288)","(384, 242)","(307, 422)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
631,"(44, 288)","(383, 243)","(305, 423)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
632,"(42, 290)","(385, 243)","(308, 423)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
633,"(43, 290)","(383, 244)","(305, 424)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
634,"(43, 291)","(383, 244)","(307, 424)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
635,"(43, 293)","(384, 244)","(304, 425)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
636,"(40, 295)","(386, 244)","(306, 425)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
637,"(41, 295)","(382, 245)","(307, 425)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
638,"(41, 295)","(382, 245)","(306, 425)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
639,"(46, 295)","(384, 244)","(307, 425)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
640,"(42, 296)","(384, 244)","(307, 425)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
641,"(42, 296)","(384, 244)","(307, 425)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
642,"(42, 296)","(384, 244)","(308, 425)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
643,"(42, 296)","(384, 244)","(306, 425)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
644,"(41, 296)","(384, 244)","(306, 425)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
645,"(41, 296)","(384, 244)","(305, 425)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
646,"(41, 296)","(384, 244)","(305, 425)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
647,"(41, 296)","(384, 244)","(306, 425)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
648,"(45, 295)","(382, 245)","(307, 425)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
649,"(44, 295)","(383, 245)","(308, 425)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
650,"(43, 295)","(385, 245)","(304, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
651,"(44, 295)","(382, 246)","(306, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
652,"(42, 295)","(383, 246)","(307, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
653,"(42, 295)","(384, 246)","(308, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
654,"(41, 295)","(383, 246)","(308, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
655,"(41, 295)","(383, 246)","(308, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
656,"(41, 295)","(383, 246)","(308, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
657,"(46, 294)","(383, 246)","(307, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
658,"(45, 294)","(383, 246)","(307, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
659,"(43, 294)","(383, 246)","(307, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
660,"(42, 294)","(384, 246)","(307, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
661,"(42, 294)","(383, 246)","(307, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
662,"(42, 294)","(383, 246)","(306, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
663,"(42, 294)","(383, 246)","(307, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
664,"(42, 294)","(383, 246)","(307, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
665,"(43, 294)","(383, 246)","(307, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
666,"(42, 294)","(383, 246)","(307, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
667,"(44, 294)","(384, 246)","(304, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
668,"(45, 294)","(381, 247)","(306, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
669,"(41, 295)","(384, 247)","(306, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
670,"(41, 295)","(381, 248)","(307, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
671,"(42, 295)","(381, 248)","(308, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
672,"(43, 295)","(381, 248)","(308, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
673,"(43, 295)","(381, 248)","(303, 429)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
674,"(44, 295)","(381, 248)","(308, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
675,"(43, 295)","(384, 247)","(307, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
676,"(42, 295)","(382, 247)","(305, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
677,"(42, 295)","(382, 247)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
678,"(41, 295)","(382, 247)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
679,"(41, 295)","(383, 247)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
680,"(41, 295)","(383, 247)","(305, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
681,"(41, 295)","(384, 247)","(304, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
682,"(41, 295)","(380, 248)","(304, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
683,"(47, 294)","(380, 248)","(307, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
684,"(45, 294)","(383, 247)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
685,"(44, 294)","(383, 247)","(307, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
686,"(45, 294)","(383, 247)","(307, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
687,"(45, 294)","(383, 247)","(307, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
688,"(43, 294)","(383, 247)","(307, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
689,"(45, 294)","(383, 247)","(307, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
690,"(45, 294)","(380, 248)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
691,"(45, 294)","(381, 248)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
692,"(43, 294)","(381, 248)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
693,"(43, 294)","(381, 248)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
694,"(45, 294)","(381, 248)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
695,"(43, 294)","(381, 248)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
696,"(42, 294)","(380, 248)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
697,"(42, 294)","(381, 248)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
698,"(42, 294)","(381, 248)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
699,"(42, 294)","(381, 248)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
700,"(42, 294)","(381, 248)","(305, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
701,"(42, 294)","(381, 248)","(305, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
702,"(42, 294)","(381, 248)","(305, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
703,"(42, 294)","(381, 248)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
704,"(42, 294)","(381, 248)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
705,"(42, 294)","(381, 248)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
706,"(42, 294)","(381, 248)","(308, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
707,"(42, 294)","(381, 248)","(305, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
708,"(42, 294)","(381, 248)","(306, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
709,"(43, 294)","(381, 248)","(306, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
710,"(42, 294)","(381, 248)","(307, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
711,"(46, 294)","(380, 248)","(307, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
712,"(41, 295)","(380, 248)","(308, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
713,"(47, 294)","(381, 248)","(305, 429)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
714,"(47, 294)","(381, 248)","(305, 429)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
715,"(47, 294)","(382, 248)","(304, 429)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
716,"(46, 294)","(381, 248)","(303, 429)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
717,"(45, 294)","(382, 248)","(308, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
718,"(45, 294)","(381, 248)","(308, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
719,"(42, 294)","(381, 248)","(306, 428)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
720,"(47, 293)","(380, 248)","(307, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
721,"(42, 293)","(383, 247)","(306, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
722,"(47, 292)","(382, 247)","(307, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
723,"(48, 291)","(380, 247)","(307, 425)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
724,"(43, 284)","(384, 244)","(304, 423)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
725,"(52, 275)","(382, 244)","(307, 421)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
726,"(54, 269)","(383, 243)","(306, 420)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
727,"(49, 262)","(384, 242)","(310, 418)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
728,"(53, 255)","(385, 241)","(309, 417)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
729,"(52, 251)","(387, 240)","(310, 416)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
730,"(57, 246)","(387, 240)","(312, 415)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
731,"(56, 242)","(388, 240)","(311, 415)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
732,"(69, 238)","(395, 240)","(306, 415)","(365, 551)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
733,"(67, 231)","(397, 242)","(309, 416)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
734,"(80, 224)","(404, 245)","(312, 417)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
735,"(76, 217)","(405, 246)","(315, 418)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
736,"(83, 209)","(407, 248)","(315, 418)","(365, 555)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
737,"(85, 205)","(406, 248)","(313, 417)","(364, 555)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
738,"(88, 200)","(406, 248)","(315, 417)","(362, 556)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
739,"(85, 195)","(406, 248)","(314, 416)","(361, 554)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
740,"(89, 190)","(405, 248)","(313, 415)","(359, 554)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
741,"(93, 184)","(409, 249)","(312, 414)","(358, 555)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
742,"(94, 180)","(409, 249)","(311, 413)","(356, 555)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
743,"(94, 177)","(408, 249)","(310, 412)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
744,"(96, 174)","(407, 249)","(313, 412)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
745,"(95, 171)","(411, 250)","(311, 411)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
746,"(96, 169)","(410, 250)","(309, 410)","(351, 555)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
747,"(97, 166)","(411, 251)","(311, 410)","(348, 561)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
748,"(99, 159)","(411, 253)","(308, 409)","(344, 562)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
749,"(100, 156)","(414, 255)","(308, 409)","(343, 564)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
750,"(102, 153)","(414, 256)","(308, 409)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
751,"(103, 150)","(414, 257)","(305, 408)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
752,"(104, 148)","(416, 258)","(307, 408)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
753,"(104, 146)","(414, 257)","(304, 406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
754,"(103, 143)","(416, 258)","(303, 405)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
755,"(104, 140)","(414, 257)","(304, 405)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
756,"(108, 138)","(415, 258)","(305, 405)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
757,"(108, 135)","(416, 259)","(305, 405)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
758,"(112, 133)","(418, 261)","(304, 405)","(333, 564)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
759,"(114, 130)","(419, 263)","(309, 408)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
760,"(123, 125)","(422, 269)","(309, 410)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
761,"(128, 123)","(427, 273)","(311, 412)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
762,"(133, 121)","(429, 275)","(312, 413)","(332, 566)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
763,"(135, 119)","(428, 275)","(310, 412)","(333, 559)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
764,"(135, 116)","(428, 276)","(310, 412)","(330, 566)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
765,"(138, 114)","(428, 276)","(310, 411)","(328, 566)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
766,"(139, 110)","(428, 276)","(312, 411)","(324, 572)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
767,"(140, 107)","(430, 277)","(311, 409)","(323, 571)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
768,"(141, 104)","(430, 277)","(311, 408)","(321, 572)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
769,"(144, 100)","(434, 281)","(314, 409)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
770,"(147, 97)","(435, 282)","(314, 408)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
771,"(150, 95)","(435, 282)","(313, 407)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
772,"(152, 90)","(439, 285)","(311, 404)","(315, 571)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
773,"(155, 90)","(437, 283)","(147, 88)","(311, 403)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
774,"(154, 87)","(437, 283)","(313, 404)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
775,"(156, 86)","(437, 283)","(311, 402)","(312, 571)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
776,"(158, 84)","(438, 284)","(313, 403)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
777,"(159, 81)","(438, 284)","(310, 570)","(313, 402)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
778,"(161, 78)","(437, 283)","(312, 400)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
779,"(163, 75)","(439, 284)","(308, 571)","(311, 398)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
780,"(167, 74)","(439, 284)","(307, 571)","(315, 400)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
781,"(168, 71)","(440, 285)","(308, 569)","(315, 399)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
782,"(172, 69)","(443, 288)","(307, 572)","(316, 399)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
783,"(175, 66)","(445, 290)","(308, 571)","(319, 400)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
784,"(190, 62)","(453, 297)","(310, 571)","(324, 401)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
785,"(195, 59)","(455, 299)","(310, 572)","(326, 401)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
786,"(199, 56)","(455, 299)","(310, 571)","(326, 400)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
787,"(202, 54)","(460, 303)","(309, 571)","(327, 400)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
788,"(208, 55)","(458, 303)","(308, 572)","(329, 402)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
789,"(212, 56)","(463, 309)","(308, 572)","(324, 397)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
790,"(214, 54)","(463, 310)","(307, 573)","(325, 399)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
791,"(219, 55)","(466, 316)","(306, 574)","(326, 400)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
792,"(223, 53)","(464, 315)","(305, 575)","(328, 403)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
793,"(224, 50)","(467, 319)","(304, 576)","(328, 403)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
794,"(227, 51)","(467, 320)","(302, 578)","(328, 403)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
795,"(229, 48)","(468, 323)","(302, 578)","(329, 404)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
796,"(233, 49)","(470, 327)","(301, 579)","(330, 406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
797,"(236, 48)","(470, 328)","(301, 577)","(332, 408)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
798,"(239, 47)","(471, 330)","(300, 578)","(331, 407)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
799,"(240, 46)","(472, 332)","(299, 578)","(332, 408)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
800,"(242, 47)","(470, 329)","(299, 578)","(330, 405)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
801,"(243, 46)","(471, 331)","(299, 578)","(331, 406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
802,"(245, 45)","(472, 333)","(298, 579)","(331, 406)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
803,"(247, 44)","(472, 333)","(299, 577)","(332, 407)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
804,"(250, 45)","(473, 334)","(299, 577)","(333, 408)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
805,"(252, 44)","(474, 336)","(298, 578)","(334, 408)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
806,"(254, 43)","(475, 337)","(299, 578)","(335, 408)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
807,"(256, 42)","(478, 340)","(301, 577)","(337, 409)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
808,"(258, 40)","(479, 340)","(301, 578)","(338, 408)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
809,"(269, 41)","(484, 345)","(303, 582)","(344, 411)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
810,"(274, 42)","(486, 347)","(305, 581)","(346, 412)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
811,"(276, 40)","(486, 347)","(306, 582)","(348, 414)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
812,"(280, 42)","(489, 352)","(305, 585)","(349, 416)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
813,"(284, 45)","(490, 355)","(306, 585)","(350, 419)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
814,"(286, 44)","(491, 360)","(304, 587)","(350, 421)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
815,"(289, 45)","(491, 363)","(304, 587)","(350, 424)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
816,"(290, 45)","(490, 363)","(349, 423)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
817,"(293, 49)","(490, 365)","(350, 426)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
818,"(295, 50)","(491, 369)","(301, 588)","(350, 427)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",5
